m,n,R,s,seed,ker_dim,s_val,decomp_error,w
2,50,49,46,0,46,2.2633750142541472e-05,2.525043093584986e-10,7.771561172376096e-16
2,50,49,47,1,47,3.194800742666348e-05,5.0229451205035136e-11,5.551115123125783e-16
2,50,49,48,0,48,4.6611825575941365e-06,1.5589914892951288e-10,5.551115123125783e-16
2,50,49,49,0,49,6.89082353164277e-05,5.710626613736012e-11,5.551115123125783e-16
2,50,50,50,0,50,1.5761845235693678e-06,9.420612449997057e-11,8.881784197001252e-16
4,21,49,0,0,0,0.005694367066452937,,
4,21,49,1,0,1,0.006246064841865178,6.730676802771972e-15,1.1102230246251565e-16
4,21,49,2,0,2,0.006486263440372867,4.10242611601617e-13,1.1102230246251565e-16
4,21,49,3,0,3,0.00699410398928938,2.849023924391835e-13,0.0
4,21,49,4,0,4,0.006307764481154443,2.061423199202989e-13,1.1102230246251565e-16
4,21,49,5,0,5,0.0070515171220337,9.486076355794873e-13,0.0
4,21,49,6,0,6,0.006341320415961107,3.4172920738174026e-12,2.220446049250313e-16
4,21,49,7,0,7,0.007878712724977996,4.073431698603547e-12,3.3306690738754696e-16
4,21,49,8,0,8,0.0069745242128708305,1.0676137672193988e-11,4.440892098500626e-16
4,21,49,9,0,9,0.006301445032035514,8.870788911092678e-12,4.440892098500626e-16
4,21,49,10,0,10,0.00786318161292943,1.770970848149666e-11,3.3306690738754696e-16
4,21,49,11,0,11,0.005849229795923196,3.034021636281672e-12,5.551115123125783e-16
4,21,49,12,0,12,0.005503579191806048,2.494462281532088e-12,3.3306690738754696e-16
4,21,49,13,0,13,0.006457093864149295,4.111589972233601e-12,2.220446049250313e-16
4,21,49,14,0,14,0.007928447435757423,1.6855002741523404e-12,1.1102230246251565e-16
4,21,50,15,0,15,0.00010868971295337146,3.8255124929793894e-11,4.440892098500626e-16
4,21,50,16,0,16,0.00014820914076046768,1.7930552706137307e-11,7.771561172376096e-16
4,21,50,17,0,17,0.0005326513322295077,1.4906945428185708e-10,6.661338147750939e-16
4,21,50,18,0,18,0.0010332443023039722,6.130849825853425e-12,3.3306690738754696e-16
4,21,50,19,0,19,0.000844242915736216,5.1261096923663494e-11,5.551115123125783e-16
4,21,50,20,0,20,0.0004251284154036573,1.1603094617949455e-09,6.661338147750939e-16
4,21,50,21,0,21,0.0008864010291026686,5.0265678350763946e-11,5.551115123125783e-16
4,21,50,22,0,22,0.0012373457557994165,1.0348933604601e-11,3.3306690738754696e-16
4,21,50,23,0,23,0.0014030186564952965,4.75491695177511e-10,6.661338147750939e-16
4,21,50,24,0,24,0.0016123201967166683,3.047011889551468e-10,3.3306690738754696e-16
4,21,50,25,0,25,0.001448913387157022,5.079906528646879e-11,3.3306690738754696e-16
4,21,50,26,0,26,0.0019539529465943187,2.857320761885337e-10,3.3306690738754696e-16
4,21,50,27,0,27,0.0014046500095202322,1.2774326918537576e-10,3.3306690738754696e-16
4,21,50,28,0,28,0.0018262231793796063,4.843946307043493e-11,7.771561172376096e-16
4,21,50,29,0,29,0.0014550716098381807,9.969134166299417e-11,6.661338147750939e-16
4,21,50,30,0,30,0.001938226645815182,1.8163461666522296e-10,5.551115123125783e-16
4,21,50,31,0,31,0.0014443107632215897,7.043061712687308e-11,3.3306690738754696e-16
4,21,50,32,0,32,0.00197301505561559,2.5726168153984286e-10,4.440892098500626e-16
4,21,50,33,0,33,0.001853285524108095,5.211290384607997e-11,5.551115123125783e-16
4,21,50,34,0,34,0.0015066248196813083,5.852478669680818e-10,4.440892098500626e-16
4,21,50,35,0,35,0.0019441239255630102,5.3899430993322885e-11,3.3306690738754696e-16
4,21,50,36,0,36,0.0019276814081111047,5.744284653425797e-11,6.661338147750939e-16
4,21,50,37,0,37,0.0022963297287590294,8.112950078292926e-11,5.551115123125783e-16
4,21,50,38,0,38,0.001973278880722039,8.028665113613686e-11,4.440892098500626e-16
4,21,50,39,0,39,0.0019737184024071533,1.1905045345961884e-10,5.551115123125783e-16
4,21,50,40,0,40,0.0023482740084518504,1.0532027265013935e-10,5.551115123125783e-16
4,21,50,41,0,41,0.0022521876851210264,7.772658107434386e-11,4.440892098500626e-16
4,21,50,42,0,42,0.002431392266061319,1.0226519436643315e-11,1.1102230246251565e-15
4,21,50,43,0,43,0.003221004745765625,7.586073883740245e-11,4.440892098500626e-16
4,21,50,44,0,44,0.0031680612662239103,9.455440539438036e-11,4.440892098500626e-16
4,21,50,45,0,45,0.0023645907329232804,2.656862288774825e-09,5.551115123125783e-16
4,21,50,46,0,46,0.0030495559435655796,3.935600034468654e-11,5.551115123125783e-16
4,21,50,47,0,47,0.0028501296189408234,7.778399710021288e-11,5.551115123125783e-16
4,21,50,48,0,48,0.0032442848690049085,2.319818341364506e-11,5.551115123125783e-16
4,21,50,49,0,49,0.0020151190267238936,4.228248376036332e-11,4.440892098500626e-16
4,21,50,50,0,50,0.0014950880710510994,3.8437008556072765e-11,6.661338147750939e-16
8,10,49,0,0,0,0.007651742069452834,,
8,10,49,1,0,1,0.008184881334133915,6.554563702747892e-15,1.1102230246251565e-16
8,10,49,2,0,2,0.008605060795901837,2.6847448989750345e-14,1.1102230246251565e-16
8,10,49,3,0,3,0.00890536547309792,2.7633548160382722e-12,0.0
8,10,49,4,0,4,0.007768848501780729,2.1611131173216308e-13,2.220446049250313e-16
8,10,49,5,0,5,0.008728507329104589,8.01709968606457e-12,2.220446049250313e-16
8,10,49,6,0,6,0.008783013747977278,1.7312680444467767e-12,7.771561172376096e-16
8,10,49,7,0,7,0.009250489196973029,1.3765981655226318e-12,1.1102230246251565e-16
8,10,49,8,0,8,0.009250089303367123,9.461401600142776e-13,2.220446049250313e-16
8,10,49,9,0,9,0.00890187573217087,2.3396676440507903e-11,3.3306690738754696e-16
8,10,49,10,0,10,0.00984243793196177,5.742290940672357e-12,4.440892098500626e-16
8,10,49,11,0,11,0.009510734550953815,1.0407450228237062e-11,4.440892098500626e-16
8,10,49,12,0,12,0.00879249167905718,7.060580078577852e-12,5.551115123125783e-16
8,10,49,13,0,13,0.009809877058495108,2.3565212486049888e-11,3.3306690738754696e-16
8,10,49,14,0,14,0.012305357741073636,1.4141491327493627e-12,5.551115123125783e-16
8,10,50,15,0,15,6.090869025897678e-05,3.640627415651961e-11,5.551115123125783e-16
8,10,50,16,0,16,0.00036804441212420503,3.7438494635839486e-11,2.220446049250313e-16
8,10,50,17,0,17,0.00016013999093121038,3.3733317824840147e-09,5.551115123125783e-16
8,10,50,18,0,18,0.0004106769555463117,2.044517808297528e-10,3.3306690738754696e-16
8,10,50,19,0,19,0.000613151797479718,1.472070980089538e-10,3.3306690738754696e-16
8,10,50,20,0,20,0.001250886237804583,6.458301103061536e-11,4.440892098500626e-16
8,10,50,21,0,21,0.0010622637836450774,3.3440312098080164e-11,7.771561172376096e-16
8,10,50,22,0,22,0.0012853277346902853,8.726283995330458e-11,7.771561172376096e-16
8,10,50,23,0,23,0.0015361056747287976,1.1482435784581625e-10,4.440892098500626e-16
8,10,50,24,0,24,0.0012470431763497104,5.751777651345193e-11,7.771561172376096e-16
8,10,50,25,0,25,0.0019386178153372017,3.139101583729847e-11,6.661338147750939e-16
8,10,50,26,0,26,0.0025592279195285716,1.1987521087122448e-11,6.661338147750939e-16
8,10,50,27,0,27,0.002575870013337478,6.409341790103709e-10,5.551115123125783e-16
8,10,50,28,0,28,0.0022863819356179075,4.6987298977417674e-11,5.551115123125783e-16
8,10,50,29,0,29,0.002322180525439343,1.4438490961571334e-10,3.3306690738754696e-16
8,10,50,30,0,30,0.0031078551000433947,1.8724923131361002e-08,7.771561172376096e-16
8,10,50,31,0,31,0.0026058079533460643,2.9575568485110846e-11,6.661338147750939e-16
8,10,50,32,0,32,0.003705944850554291,6.043640858022912e-10,6.661338147750939e-16
8,10,50,33,0,33,0.002460719589153142,2.2486600148976585e-09,6.661338147750939e-16
8,10,50,34,0,34,0.002763796309545722,5.406441736790172e-11,6.661338147750939e-16
8,10,50,35,0,35,0.00374025173583391,2.097217595967243e-10,4.440892098500626e-16
8,10,50,36,0,36,0.003947116411185697,3.247711540222384e-11,3.3306690738754696e-16
8,10,50,37,0,37,0.0033189459257653843,9.999694301429546e-12,7.771561172376096e-16
8,10,50,38,0,38,0.0037825924760504733,1.1775841192666276e-10,4.440892098500626e-16
8,10,50,39,0,39,0.003557100610522481,3.196462823382074e-10,4.440892098500626e-16
8,10,50,40,0,40,0.003348294357750099,2.2786776419057315e-10,3.3306690738754696e-16
8,10,50,41,0,41,0.004796769506494055,8.061227517972937e-10,5.551115123125783e-16
8,10,50,42,0,42,0.004364063339343328,1.6001084497394362e-10,3.3306690738754696e-16
8,10,50,43,0,43,0.00434345267312398,7.195247543788805e-11,5.551115123125783e-16
8,10,50,44,0,44,0.004207210522177506,9.51614938596264e-12,5.551115123125783e-16
8,10,50,45,0,45,0.004827161799932326,3.1430138804796545e-10,7.771561172376096e-16
8,10,50,46,0,46,0.005103948178906602,3.1410245299017284e-11,4.440892098500626e-16
8,10,50,47,0,47,0.004097357364557493,2.0442190614095384e-11,5.551115123125783e-16
8,10,50,48,0,48,0.004977403639368498,7.552557612366905e-12,4.440892098500626e-16
8,10,50,49,0,49,0.004218194802894581,2.0413149255644727e-11,5.551115123125783e-16
8,10,50,50,0,50,0.0038929458463180986,1.07668151899724e-11,4.440892098500626e-16
2,51,50,0,0,0,0.0006056290576953327,,
2,51,50,1,0,1,3.015094242830358e-06,1.7874957267968657e-12,0.0
2,51,50,2,0,2,0.00014348321939530725,2.2792056913654243e-13,0.0
2,51,50,3,0,3,0.00028506115914980664,2.2405342108426047e-12,2.220446049250313e-16
2,51,50,4,0,4,0.00019478845550604122,9.242904186978605e-13,4.440892098500626e-16
2,51,50,5,0,5,0.0006894870551374776,1.6294985817358163e-10,5.551115123125783e-16
2,51,50,6,0,6,3.141849452007486e-05,1.889132123204668e-12,9.992007221626409e-16
2,51,50,7,0,7,0.00011303534883725473,6.562070120638585e-12,3.3306690738754696e-16
2,51,50,8,0,8,5.3487597003557624e-05,2.2308827764308487e-12,2.220446049250313e-16
2,51,50,9,0,9,5.199563974528082e-05,2.7041040994652262e-12,4.440892098500626e-16
2,51,50,10,0,10,0.00010570373391135042,3.175515357002293e-11,4.440892098500626e-16
2,51,50,11,0,11,0.00023552776809390765,7.286598190716598e-11,4.440892098500626e-16
2,51,50,12,0,12,1.4650089027082005e-05,1.2182922545915182e-11,1.1102230246251565e-16
2,51,50,13,0,13,8.526126096322496e-05,5.658061834243658e-11,3.3306690738754696e-16
2,51,50,14,0,14,0.0001966906767866574,2.0105083391672654e-11,5.551115123125783e-16
2,51,50,15,0,15,0.0003121349207048048,1.2595335989059722e-11,6.661338147750939e-16
2,51,50,16,0,16,1.197918219291965e-05,2.0953280443215152e-11,4.440892098500626e-16
2,51,50,17,0,17,0.00022031399178010962,1.609859204090171e-11,4.440892098500626e-16
2,51,50,18,0,18,2.4339595122991044e-05,8.114934720041092e-11,3.3306690738754696e-16
2,51,50,19,0,19,6.076863642409629e-05,8.0023459138299e-09,4.440892098500626e-16
2,51,50,20,0,20,0.00015429640746464842,1.1335120682573714e-11,1.1102230246251565e-15
2,51,50,21,0,21,0.00019278066678308036,1.9480886681902737e-11,3.3306690738754696e-16
2,51,50,22,0,22,1.6778827232475507e-05,1.7384647021859684e-10,5.551115123125783e-16
2,51,50,23,0,23,5.777043876610272e-05,4.645436111506626e-11,4.440892098500626e-16
2,51,50,24,0,24,1.116126868634602e-05,1.299219361334377e-10,7.771561172376096e-16
2,51,50,25,0,25,2.0056753724574615e-05,4.089455737853619e-11,6.661338147750939e-16
2,51,50,26,0,26,5.381564900758215e-05,3.472398561235171e-11,6.661338147750939e-16
2,51,50,27,0,27,3.229104988816334e-05,1.3832331754015552e-09,3.3306690738754696e-16
2,51,50,28,0,28,6.394157338207799e-06,1.525957742362444e-10,7.771561172376096e-16
2,51,50,29,0,29,2.797957880026429e-05,3.1895996244441144e-10,5.551115123125783e-16
2,51,50,30,0,30,0.00011159071790236168,1.6810729634186694e-10,4.440892098500626e-16
2,51,50,31,0,31,2.7029903935411617e-06,5.786772941137543e-11,7.771561172376096e-16
2,51,50,32,0,32,2.4571298651360833e-05,2.4638651449828223e-10,7.771561172376096e-16
2,51,50,33,0,33,3.6593774960003043e-05,1.4858083903075863e-10,5.551115123125783e-16
2,51,50,34,0,34,4.130986271161473e-05,7.444128686990574e-11,7.771561172376096e-16
2,51,50,35,0,35,3.970312772153629e-05,2.1274235951416604e-10,5.551115123125783e-16
2,51,50,36,0,36,4.880948628479777e-05,6.564388669760295e-11,6.661338147750939e-16
2,51,50,37,0,37,3.3026366481056867e-06,2.162519962411295e-09,6.661338147750939e-16
2,51,50,38,0,38,2.012426430811902e-05,2.5458537132099902e-09,7.771561172376096e-16
2,51,50,39,0,39,1.462379529195916e-05,7.906085343815796e-11,4.440892098500626e-16
2,51,50,40,0,40,6.1024670594733596e-05,1.9300845124085334e-10,3.3306690738754696e-16
2,51,50,41,0,41,2.0689349916076987e-05,3.0937810787823404e-10,7.771561172376096e-16
2,51,50,42,0,42,4.817766575424665e-05,1.2525003477451135e-10,5.551115123125783e-16
2,51,50,43,0,43,1.0234378907717258e-06,8.6179042896306e-10,5.551115123125783e-16
2,51,50,44,0,44,6.433217483779541e-05,9.392635822900731e-11,5.551115123125783e-16
2,51,50,45,0,45,4.733109276977785e-05,2.6996611497381917e-09,5.551115123125783e-16
2,51,50,46,0,46,7.89884885708425e-06,1.131953914297404e-10,4.440892098500626e-16
2,51,50,47,0,47,3.0838801962773757e-06,4.3158667335404896e-10,8.881784197001252e-16
2,51,50,48,0,48,3.3273802550773543e-05,4.578753674397735e-10,6.661338147750939e-16
2,51,50,49,0,49,1.6594122900695484e-05,4.097095237530625e-11,5.551115123125783e-16
2,51,50,50,0,50,4.770138516773349e-06,6.557196956326978e-11,5.551115123125783e-16
2,51,51,51,0,51,5.334422772171689e-07,1.083709699257747e-09,5.551115123125783e-16
9,9,50,0,0,0,0.005021969616996526,,
9,9,50,1,0,1,0.005221778098552348,1.2478825633949204e-14,0.0
9,9,50,2,0,2,0.004896780736556212,9.871793439827796e-14,2.220446049250313e-16
9,9,50,3,0,3,0.006127188819023464,1.0334889899306048e-13,1.1102230246251565e-16
9,9,50,4,0,4,0.006163331315018072,3.058979564654289e-13,1.1102230246251565e-16
9,9,50,5,0,5,0.006361224573077064,2.9821623134125044e-13,2.220446049250313e-16
9,9,50,6,0,6,0.006125733444968027,5.934164846259861e-13,2.220446049250313e-16
9,9,50,7,0,7,0.0058282682378117305,1.4888894947698766e-12,1.1102230246251565e-16
9,9,50,8,0,8,0.00557580338742536,1.536443239810327e-11,2.220446049250313e-16
9,9,50,9,0,9,0.0060243567345570105,3.4466362811759132e-12,6.661338147750939e-16
9,9,50,10,0,10,0.006693046083000233,4.172249431456095e-12,2.220446049250313e-16
9,9,50,11,0,11,0.00658226504430655,2.238391937330637e-12,4.440892098500626e-16
9,9,50,12,0,12,0.006872863208030611,6.1302527895951314e-12,3.3306690738754696e-16
9,9,50,13,0,13,0.0060058802498572615,7.128863430034387e-12,3.3306690738754696e-16
9,9,50,14,0,14,0.007327614348443644,1.777446326270864e-12,3.3306690738754696e-16
9,9,50,15,0,15,0.006864286361935017,7.770062834445262e-13,3.3306690738754696e-16
9,9,50,16,0,16,0.006941521868381009,1.5343205262791885e-10,3.3306690738754696e-16
9,9,50,17,0,17,0.007086253725470156,3.907028215490657e-11,3.3306690738754696e-16
9,9,50,18,0,18,0.00720042772025476,9.259254249506015e-12,4.440892098500626e-16
9,9,50,19,0,19,0.006909280232015069,4.82161434325997e-12,3.3306690738754696e-16
9,9,50,20,0,20,0.007407744514517562,7.771704367485714e-12,6.661338147750939e-16
9,9,50,21,0,21,0.007373327256003131,3.740772728494951e-12,4.440892098500626e-16
9,9,50,22,0,22,0.007635226792077992,6.057778587299877e-11,6.661338147750939e-16
9,9,50,23,0,23,0.007723450255034372,5.777343552988635e-11,6.661338147750939e-16
9,9,50,24,0,24,0.006455038546756922,3.711352613654022e-12,3.3306690738754696e-16
9,9,50,25,0,25,0.00705302494323558,1.66995469283862e-11,4.440892098500626e-16
9,9,50,26,0,26,0.009102791254773293,5.8899503254239686e-12,2.220446049250313e-16
9,9,50,27,0,27,0.008538194890263036,1.0898662312222971e-11,4.440892098500626e-16
9,9,50,28,0,28,0.007647177089437784,1.3147198916086525e-11,2.220446049250313e-16
9,9,50,29,0,29,0.008606559637995954,9.690870721938792e-12,2.220446049250313e-16
9,9,51,30,0,30,2.0844604508213207e-05,1.2028645746109601e-09,4.440892098500626e-16
9,9,51,31,0,31,0.00043161640405272385,3.663269923502756e-10,5.551115123125783e-16
9,9,51,32,0,32,0.0006975157507839415,6.159746031869608e-11,6.661338147750939e-16
9,9,51,33,0,33,0.0003719101052346032,1.3918766053941761e-10,3.3306690738754696e-16
9,9,51,34,0,34,0.0005082081454028694,5.370746047444348e-11,5.551115123125783e-16
9,9,51,35,0,35,0.0010680743971575432,8.033157040078454e-10,7.771561172376096e-16
9,9,51,36,0,36,0.001148958367508071,2.354531924530363e-10,5.551115123125783e-16
9,9,51,37,0,37,0.001583700802232634,1.0669891861719278e-09,5.551115123125783e-16
9,9,51,38,0,38,0.001131114863861927,9.704276726847202e-10,5.551115123125783e-16
9,9,51,39,0,39,0.0017827231867107384,1.1268945136510234e-10,5.551115123125783e-16
9,9,51,40,0,40,0.001876219985748966,3.899103782344871e-09,6.661338147750939e-16
9,9,51,41,0,41,0.0019041042722996707,1.099599657557409e-09,4.440892098500626e-16
9,9,51,42,0,42,0.0021318395289080245,2.839889420428145e-10,7.771561172376096e-16
9,9,51,43,0,43,0.0024487265205044503,7.916771171108045e-11,7.771561172376096e-16
9,9,51,44,0,44,0.002299215602100223,6.083902118839958e-11,5.551115123125783e-16
9,9,51,45,0,45,0.0024176555447763333,1.2152618662050526e-08,6.661338147750939e-16
9,9,51,46,0,46,0.002667775260160787,3.3588551258164776e-11,5.551115123125783e-16
9,9,51,47,0,47,0.0030344627865192863,2.9070063653274012e-11,9.992007221626409e-16
9,9,51,48,0,48,0.002456428604216074,3.573293930914002e-11,4.440892098500626e-16
9,9,51,49,0,49,0.00286969378310184,2.4344210733747383e-11,7.771561172376096e-16
9,9,51,50,0,50,0.0027668910009737624,7.273463155546649e-09,4.440892098500626e-16
9,9,51,51,0,51,0.002705581549226451,1.0423071920159135e-11,5.551115123125783e-16
3,30,50,0,0,0,0.0038700553881674533,,
3,30,50,1,0,1,0.0035896273882886002,8.702790256734428e-15,0.0
3,30,50,2,0,2,0.004112350016429866,5.6600292206193635e-14,3.3306690738754696e-16
3,30,50,3,0,3,0.00435729987144035,1.6186657874850346e-13,1.1102230246251565e-16
3,30,50,4,0,4,0.004828346740220426,1.934290347518067e-13,2.220446049250313e-16
3,30,50,5,0,5,0.004121683523858704,1.0604572179590276e-12,3.3306690738754696e-16
3,30,50,6,0,6,0.003955639950780338,3.402038187082225e-13,7.771561172376096e-16
3,30,50,7,0,7,0.004040678004212596,1.0129300917939182e-12,4.440892098500626e-16
3,30,50,8,0,8,0.0049979621764795765,1.223117721144499e-12,1.1102230246251565e-16
3,30,50,9,0,9,0.004517917297363592,3.9627566206408463e-13,4.440892098500626e-16
3,30,50,10,0,10,0.0025611102347230315,4.143153179638229e-12,4.440892098500626e-16
3,30,50,11,0,11,0.0034923516659585876,3.656680748383802e-11,2.220446049250313e-16
3,30,50,12,0,12,0.000510179220109132,2.384108542076217e-10,6.661338147750939e-16
3,30,50,13,0,13,0.0023425487697135805,1.5493072470507776e-11,6.661338147750939e-16
3,30,50,14,0,14,0.0041144083384459795,2.189637384019291e-12,3.3306690738754696e-16
3,30,50,15,0,15,0.0034149799879824787,2.828644275391436e-11,5.551115123125783e-16
3,30,50,16,0,16,0.0032148470421334784,2.2721769267658195e-11,1.1102230246251565e-16
3,30,50,17,0,17,0.0036485279704833082,8.331498718057921e-12,2.220446049250313e-16
3,30,50,18,0,18,0.0035250620069814343,1.1200589655133641e-11,6.661338147750939e-16
3,30,50,19,0,19,0.001330646194465703,1.6831322305281126e-10,1.1102230246251565e-16
3,30,50,20,0,20,0.0031162117997088658,1.6045014406120652e-11,6.661338147750939e-16
3,30,51,21,0,21,0.0001023394407222434,4.0584758452140823e-11,8.881784197001252e-16
3,30,51,22,0,22,6.856899697390657e-05,1.180101757119629e-08,2.220446049250313e-16
3,30,51,23,0,23,6.246927640192735e-05,9.414958795557028e-10,2.220446049250313e-16
3,30,51,24,0,24,0.00016508737062417093,3.6021020119391265e-11,3.3306690738754696e-16
3,30,51,25,0,25,0.0003085644739042418,1.2211777606802958e-10,6.661338147750939e-16
3,30,51,26,0,26,0.00020748950479949766,6.75984832522247e-11,8.881784197001252e-16
3,30,51,27,0,27,0.0005632939192599662,3.3894799170343315e-09,3.3306690738754696e-16
3,30,51,28,0,28,0.0006098902492342219,2.643675620483915e-10,4.440892098500626e-16
3,30,51,29,0,29,0.0008497615170527732,1.0571392422945722e-10,4.440892098500626e-16
3,30,51,30,0,30,0.0001446789786779229,9.695747650883537e-11,4.440892098500626e-16
3,30,51,31,0,31,0.0006852780307867599,5.632083541509918e-11,5.551115123125783e-16
3,30,51,32,0,32,0.0003487019051447775,6.062431616035486e-11,6.661338147750939e-16
3,30,51,33,0,33,0.0007971085777658091,1.4490396521834706e-10,5.551115123125783e-16
3,30,51,34,0,34,0.00021637498201767613,1.3899870918749197e-10,5.551115123125783e-16
3,30,51,35,0,35,0.000571367998970622,3.965944113082749e-10,6.661338147750939e-16
3,30,51,36,0,36,0.0008284120025552037,3.883191944217803e-10,5.551115123125783e-16
3,30,51,37,0,37,0.0007286988993479528,2.0731828753078382e-10,5.551115123125783e-16
3,30,51,38,0,38,0.00031679427651174033,1.914888867150092e-10,6.661338147750939e-16
3,30,51,39,0,39,0.0006105343369313612,2.2302155726191185e-11,7.771561172376096e-16
3,30,51,40,0,40,0.0009639791376697227,2.93538992824414e-11,4.440892098500626e-16
3,30,51,41,0,41,0.0003974026414295057,1.9673439532491645e-10,6.661338147750939e-16
3,30,51,42,0,42,0.0009899697489513224,3.768987471661175e-11,6.661338147750939e-16
3,30,51,43,0,43,0.0008822768946458193,4.869701239313997e-11,7.771561172376096e-16
3,30,51,44,0,44,0.00027889956785190475,6.671459650500904e-10,4.440892098500626e-16
3,30,51,45,0,45,0.0005959197102730409,8.316982296129848e-10,6.661338147750939e-16
3,30,51,46,0,46,0.0009508028906059212,5.82406628702031e-11,7.771561172376096e-16
3,30,51,47,0,47,0.0007897884988188884,6.914457000277073e-11,6.661338147750939e-16
3,30,51,48,0,48,0.0011151810651135587,1.6594716863286686e-10,7.771561172376096e-16
3,30,51,49,0,49,0.000638508103510111,2.4304115909415375e-10,6.661338147750939e-16
3,30,51,50,0,50,0.0008968047811036827,3.528439814079911e-11,5.551115123125783e-16
3,30,51,51,0,51,0.001007790806538383,4.545479225369802e-11,6.661338147750939e-16
2,52,51,0,0,0,0.000388940657670968,,
2,52,51,1,0,1,5.173901413049577e-05,1.7079565257358636e-13,0.0
2,52,51,2,0,2,0.00035292205928146605,1.4073569077976328e-13,0.0
2,52,51,3,0,3,0.00014403133570539036,4.160861225184904e-13,3.3306690738754696e-16
2,52,51,4,0,4,0.000178849140247342,1.4198347073390223e-10,8.881784197001252e-16
2,52,51,5,0,5,6.787161232823059e-06,7.730198894510851e-12,5.551115123125783e-16
2,52,51,6,0,6,0.00018216495881150612,9.846557919595264e-12,2.220446049250313e-16
2,52,51,7,0,7,7.870811419396209e-05,1.2071946788720659e-12,5.551115123125783e-16
2,52,51,8,0,8,0.00010436238981619758,1.1765402809257099e-11,5.551115123125783e-16
2,52,51,9,0,9,2.161072606613416e-05,2.200281420594118e-11,2.220446049250313e-16
2,52,51,10,0,10,5.588439236042723e-05,2.5975454374646876e-11,3.3306690738754696e-16
2,52,51,11,0,11,0.00012405765179745198,8.59422555494659e-11,5.551115123125783e-16
2,52,51,12,0,12,0.00026935816805017504,1.3502501412572215e-11,5.551115123125783e-16
2,52,51,13,0,13,5.6198429359168526e-05,1.07155968744638e-11,5.551115123125783e-16
2,52,51,14,0,14,2.718525252856063e-05,1.2409284270450221e-11,4.440892098500626e-16
2,52,51,15,0,15,6.204365292249857e-05,1.1091221956007136e-10,3.3306690738754696e-16
2,52,51,16,0,16,7.609215764634154e-05,5.170952796357466e-09,5.551115123125783e-16
2,52,51,17,0,17,0.00019232080137936304,1.6526049736560985e-10,9.992007221626409e-16
2,52,51,18,0,18,0.00024288677810467576,2.6100805687430518e-11,3.3306690738754696e-16
2,52,51,19,0,19,6.853625056438875e-06,6.842748201637019e-10,2.220446049250313e-16
2,52,51,20,0,20,0.00010127271286554402,3.0252246666518093e-10,6.661338147750939e-16
2,52,51,21,0,21,2.1451095551777635e-06,2.2225188672198358e-10,5.551115123125783e-16
2,52,51,22,0,22,6.93717861107053e-08,1.236230732058296e-09,4.440892098500626e-16
2,52,51,23,0,23,1.4378982799372951e-06,1.1837250131629718e-10,3.3306690738754696e-16
2,52,51,24,0,24,2.1255302921625937e-05,1.9944372641282274e-09,4.440892098500626e-16
2,52,51,25,0,25,2.7665493295181833e-05,1.2621706201443203e-10,3.3306690738754696e-16
2,52,51,26,0,26,8.818537737209562e-05,3.8386298684079386e-11,7.771561172376096e-16
2,52,51,27,0,27,6.641036396731215e-05,4.654161529462377e-08,1.7763568394002505e-15
2,52,51,28,0,28,1.2411452949659261e-05,3.512435524030868e-10,4.440892098500626e-16
2,52,51,29,0,29,4.103562667708182e-05,2.837724159285662e-09,3.3306690738754696e-16
2,52,51,30,0,30,0.00012099827534345464,8.344099468961161e-10,7.771561172376096e-16
2,52,51,31,0,31,3.096352942466152e-05,8.588587526519171e-09,7.771561172376096e-16
2,52,51,32,0,32,5.256258290184634e-05,2.8859471292693497e-11,9.992007221626409e-16
2,52,51,33,0,33,5.1317936916535427e-05,2.517593592973841e-09,8.881784197001252e-16
2,52,51,34,0,34,0.00021663911812475574,4.2396205999305935e-11,7.771561172376096e-16
2,52,51,35,0,35,6.79790493506994e-05,2.733962907621539e-10,9.992007221626409e-16
2,52,51,36,0,36,3.245280804165287e-05,3.713882449641312e-11,5.551115123125783e-16
2,52,51,37,0,37,3.285212342047369e-05,3.4909767063677245e-09,2.220446049250313e-16
2,52,51,38,0,38,7.585688144138326e-05,2.0467732906742454e-10,6.661338147750939e-16
2,52,51,39,0,39,1.737422908411286e-05,2.7004636486486345e-10,4.440892098500626e-16
2,52,51,40,0,40,1.3909248482012966e-06,2.0903395492125058e-09,6.661338147750939e-16
2,52,51,41,0,41,2.7678790399291754e-05,1.323801069595052e-10,8.881784197001252e-16
2,52,51,42,0,42,7.771275953095762e-07,2.4392651144095035e-10,4.440892098500626e-16
2,52,51,43,0,43,4.503348505290125e-05,4.4894244971462414e-10,6.661338147750939e-16
2,52,51,44,0,44,3.839078719796225e-06,1.909251003176919e-09,5.551115123125783e-16
2,52,51,45,0,45,7.32201241056092e-05,1.6167344463670935e-10,6.661338147750939e-16
2,52,51,46,0,46,6.814917656806777e-05,2.3486370204799883e-11,9.992007221626409e-16
2,52,51,47,0,47,1.2385146740205916e-05,9.622651323229573e-09,7.771561172376096e-16
2,52,51,48,0,48,7.173759172221828e-05,2.823771320784951e-10,6.661338147750939e-16
2,52,51,49,0,49,3.697414427674815e-05,3.3453363808052425e-10,4.440892098500626e-16
2,52,51,50,0,50,2.6816043547669254e-05,1.3762671779975212e-11,6.661338147750939e-16
2,52,51,51,0,51,1.0262317750338205e-06,1.1825613787821647e-10,6.661338147750939e-16
2,52,52,52,0,52,2.4512571357276305e-05,9.135804409353649e-11,5.551115123125783e-16
5,17,51,0,0,0,0.005693764529045578,,
