m,n,R,s,seed,ker_dim,s_val,decomp_error,w
3,13,22,9,0,19,0.0043227509027807505,2.68979490819551,0.6384005562472934
3,13,22,10,0,19,0.005607546130055411,2.710566507475454,0.7664007791723557
3,13,22,11,0,19,0.0087825962583023,2.787321991353378,0.6685689671000457
3,13,22,12,0,19,0.0020760458047206255,2.7100764369891115,0.8113912420281814
3,13,22,13,0,19,0.002903900179989954,2.761227022263147,0.608379935973157
3,13,22,14,0,19,0.004062048259260994,2.7960417563203004,0.7230845499533389
3,13,22,15,0,19,0.0024573299178596735,2.7167676953260806,0.8239664519493739
3,13,22,16,0,19,0.0012725060996645191,2.2459456069705492,0.8571775091502278
3,13,22,17,0,19,0.0009791933876074365,2.228054858986087,0.8621761344670285
3,13,22,18,0,19,0.0005500397675919635,2.263948719414754,0.8502686617329824
3,13,23,19,0,42,0.0058145488440631025,4.30313844155293,0.7154836924997551
3,13,23,20,0,42,0.006361489503240887,4.307162601773936,0.8060832090150307
3,13,23,21,0,42,0.00744916076012157,4.3269612997513835,0.8516593332529208
3,13,23,22,0,42,0.0061004183899334066,4.551077919293895,0.8262941499689073
3,13,23,23,0,42,0.004524897609187115,4.318041738399419,0.7681952310888656
4,10,23,0,0,6,0.005547821594371826,1.7262901590252202,
4,10,23,1,0,6,0.003042622707587163,1.6732038606985193,0.5016097205300246
4,10,23,2,0,6,0.002552347428662988,1.6644498932522593,0.653902051202119
4,10,23,3,0,6,0.004759841894639586,1.6728912385370476,0.6149703605715957
4,10,23,4,0,6,0.001952927768569766,1.6770123974004452,0.8110846391457514
4,10,23,5,0,6,0.0009566026209670421,1.2903332606178102,0.8051780836199193
4,10,24,6,0,30,0.018035216468412794,3.520030243665834,0.6366763225627602
4,10,24,7,0,30,0.018451374796631018,3.612141407134864,0.7296031222952498
4,10,24,8,0,30,0.013058228330949686,3.5675588761752843,0.6314474499769878
4,10,24,9,0,30,0.015517903400328137,3.6043369250810624,0.7095239439644292
4,10,24,10,0,30,0.011289995782718425,4.100981160870122,0.7126584300635941
4,10,24,11,0,30,0.011139260314711585,4.984280382115959,0.6811737389045782
4,10,24,12,0,30,0.012621172493247877,3.571712922410651,0.745871532853555
4,10,24,13,0,30,0.01229449053525021,3.7410050174037597,0.6776583858076561
4,10,24,14,0,30,0.010191494212706622,3.5168773928572055,0.7718959161986758
4,10,24,15,0,30,0.010329821518826658,3.602277036879827,0.6278668227245074
4,10,24,16,0,30,0.007522883461409274,3.4950614390641257,0.7592199902551717
4,10,24,17,0,30,0.0053614402118620655,3.576768605596408,0.732711563221002
4,10,24,18,0,30,0.003753649878740596,3.4919350259334148,0.6989612009622188
4,10,24,19,0,30,0.0051205497815251955,3.490079702725568,0.6469849095491271
4,10,24,20,0,30,0.006403773962565105,3.761565734826191,0.7720524833463106
4,10,24,21,0,30,0.0022351690131313237,3.3782972655170815,0.8181561677274752
4,10,24,22,0,30,0.002334559170921279,3.5922315170055454,0.8103750634978213
4,10,24,23,0,30,0.004569437512461445,3.3453849642643054,0.9145801236963433
4,10,24,24,0,30,0.0025532294667545727,3.436832917305003,0.7675760642630627
3,14,23,0,0,3,0.001330121190987082,1.1993708972753798,
3,14,23,1,0,3,0.0016093493972639244,1.222093846640683,0.6715090341463228
3,14,23,2,0,3,0.0008056760092450228,1.245934649183994,0.9341528686440135
3,14,24,3,0,27,0.01816866200854418,3.371908182245883,0.6378577364894116
3,14,24,4,0,27,0.01840721068259092,3.295523336382616,0.6966259467210878
3,14,24,5,0,27,0.01189977007654602,3.340726387757666,0.7451561675086624
3,14,24,6,0,27,0.010979400735431324,3.4978147653276035,0.6518328214352503
3,14,24,7,0,27,0.010604545386103597,3.323004890555421,0.7241467881507285
3,14,24,8,0,27,0.012810131319311713,4.208049481318698,0.6206197065318935
